label,review
0,垃圾中的战斗机
0,菜超级少！！
1,这个酒店真不错，位置好，房间很干净，下次来还会选择这个酒店
1,晚上果然送的更快，要是能把我定的两个一起送来就更好了，支持支持！赞！
1,很合口味。女友夸猪蹄好吃。过年期间都不容易。给快递小哥个赞。辛苦。
1,地段还不错，从酒店走到市中心大约十五分钟，酒店还比较干净，就是我们被安排在一楼，有点潮湿，而且有蚊子，窗外就是一个住户家的院子，从早上六点起就一直在放收音机，严重影响睡眠~
0,"发票又没给,不知道是派送员的问题还是店家的问题,已经投诉,希望百度公司加强管理,然后最让我震惊的是纯净水瓶已经被开了,你TM在逗我么？"
0,"地方真是偏,连出租车司机都找了N久啊房间到是很大啊里面的设施台陈旧了啊一住进去就有骚扰电话跟踪而来,真是强啊!免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.al"
0,菜味很棒，希望继续努力，支持你！
0,面都成一坨了，完全是一坨好吗
1,总体不错，价格实惠，就是酒店周围的环境较差，乱哄哄的样子，房间也还不错，大堂的CheckIn的时候还算好，退房的时候实在是太慢了。主要的缺陷在4，5和6楼是对外开放的娱乐场所，形形色色的进进出出大大降低了酒店的品位，尤其是商务酒店的品位。
0,空调是分体式的，声音实在太响了！并且时不时地发出噼啪声，几乎无法入睡。入住时前台实在太不专业，一边在办理房卡，一边分心做其他事情，只有一位客人办理入住，结果简单的入住手续竟然办了约10分钟之久。入住时双币种信用卡预授权划了美元，向其询问为何不做人民币预授权时，理由时居然说预授权都是用美元的。其实前台没有用银联做人民币预授权，而是用MasterCard做成了美元，实在太不专业了。
0,跟以前吃的，味道差太多了。点的飘香肘子，超级难吃，而且绝对不是肘子那的肉，肥的差不多有一半多，都挑出来扔了。对宇宙卷饼失望了，不会再去吃了。
0,宾馆一半的房间都没有阳光、不通风。服务员态度很恶劣。交款即便没人怎么也要半个小时。卫生间的马桶是坏的~~一不小心能把马桶给摔碎。千万小心使用。床单不干净，居然有阴毛。房间里弥漫着厕所的味道，恶心。比起其它省市的如家差得太远了，很失望。故宫周围的酒店都比这家的要便宜。觉得这家的性价比太不合适了。
1,"酒店环境清幽,设施齐全，整洁，我们入住第一天客人很少，但店方还是为我们单独准备了丰富的早餐，特此致谢！友情提示：酒店在长城宾馆和井冈山宾馆之前的小路进去，我们刚到茨坪也找了一会儿：）"
0,"鸡块盒子大东西太少,冷面除了坨了味道还好"
0,鸡汤很是失望掺了一半的水。订歺后2个小时以后才到，让我的面泡糊了，吃了想吐。
0,"房间设施陈旧，气味太重，床单上有黄色斑点。免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved."
0,奉劝老板：如果不会做外卖就不要再做了，顾客花钱是买服务，如果收了钱服务却做不好谁会再来。三次点餐两次超时送达，上一次甚至在我已经取消订单，都过了半小时以后还送来。想问老板你是怎么做管理的？你的员工是怎么想的？你们商家的诚信在哪里？对这家餐厅失望透顶，永远不会再点
1,冲着恐龙园的门票去的，房间布置装修比较满意，卫浴设计小孩子很喜欢，因为可以直接从浴缸里爬到床上。房间比较宽敞，园景房的阳台上景观也不错。因为害怕有蚊子所以特地带了蚊不叮去，没想到酒店在阳台上装了纱门，很不错。特别提一下酒店的中餐厅用餐环境很好，透明落地玻璃旁用餐很舒服，味道也很不错。下次去还会选择该酒店。唯一不足的是310房间半夜的时候阳台上有风刮过的时候移门发出很怪异的响声，让人心里很是害怕，再加上超级差的隔音，导致我晚上几乎没睡着。
0,"真泥马难吃。没有酱。一星都不想给,送的又慢"
0,"呵呵,，,真可以，之前感觉您家特别实惠。没想到这次缩水到这种程度！！！一共就这么几块肉！"
1,早餐内容实在需要改进，唯有咖啡口味还不错。
1,薏米水也很赞
1,非常不错的酒店，房间宽大，浴室的设计都不错，只是房间里的酒水设备不足。我从加州带来几瓶很好的红酒，可是没有杯子，不过酒店马上就送过来。客房，门房的服务都很好。在大连的五星酒店里这家的价格合理（可是还是比我在北京住的五星酒店贵）。我住过大连其它的五星酒店，这家日光比较划算。
1,距拱北关口近，标准间太小，豪华大床不错，服务好。
0,太差劲了！！！
0,迟到了快半小时
0,说了多放辣多放辣，结果一点都没放服了
1,非常非常好~~~
1,非常好！一进房间就能闻到一股花得芳香~~~服务态度十分热情~~~酒店里不但有免费得室内室外温泉泡~~而且还送两张188元得温泉泡~~有不下七十多种温泉：如白酒温泉，绿茶温泉等十分不错~~早饭也相当丰盛可以说应有尽有~~鸡翅特别美味~~通过携程预订还送免费得两杯饮料~~~sogood~~是标准得五星酒店~~~如果觉得离市区远了点可以乘班车或打车（40元左右）~~但绝对物超所值~~走时还送了两串玛瑙手机链~~~下次再去厦门一定要再去~~Imissyou！！
0,这个酒店根本不是5星，骗人，他们的服务和设备都是最差的，尤其是服务态度极端恶劣，请大家不要住这个酒店。
1,实际入住的是豪华单人间，很棒，房间很安静，卫生间很大。整体舒适整洁，下次去还会住
1,是第三次住了，感觉不错，至少是温馨、安全、舒适的，酒店的各场所比较熟，会有主人的感觉。
0,水平有限没问题，但不应该少给东西啊！俺单点的鸭肠呢？
1,面条很不错味道棒棒的
1,没有餐具哦，还要自己点餐具么
1,酒店细节做得不错，但房间不大，卫生挺好，前台服务还应加强
0,点的菜品好几个没有了，菜里葱特别多，要在葱里找菜，送餐的时间也比较长
1,送餐很快，满意！
1,好吃，很清淡
1,北京的酒店不愁客源，尤其是国展周围的。酒店交通因为靠近城铁外出比较方便，从机场过来的大巴在国展有停靠点。周围吃饭巨方便，房间隔音很差，隔壁说话听的很清楚。
0,我根本没有收到送餐，你们怎么这么无耻的自己默认买家收到了？！
0,太差了，一股地沟油的味道，太恶心了
0,"差不多两个小时才送到，要的七喜，送来的可乐，而且都没气，可乐成糖水了,汉堡跟薯条挺好"
0,"味道不错,就是送餐慢了"
0,要说明的是房价确实比较低，但是这也不能掩盖这个酒店的几个缺点。1，卫生不好，卫生间内有异味。2，服务意识不好，送上来的啤酒竟然没有开瓶的工具。3，商品不好，在这个酒店买的烟，好像是假烟。宾馆反馈2008年5月13日：感谢您的点评。经调查，您入住的是商务豪房，卫生间地漏确实有返味情况，我们将做处理；开瓶器今后将备好并随酒送至房间；酒店商品部所售烟均来自正规渠道，如您有担心可直接退换货。期待您再次光临并留下宝贵意见。
0,差评，你是收了外送费的好吗？有点责任心行吗？你是掐着超时赔付之前的点来的吗！等了一个多小时，送来全是凉的，连餐具都没有，让我手抓吗？明明取餐挺早的，却这么晚送来！！您是去吃饭了吗？
0,今天可能因为各种原因晚了40分钟吧，还有代金券为什么默认吞了，不支持卷但是在选项和店面下不要标代金劵
0,难吃死了还那么贵
1,太好吃了！正宗煎饼！
1,入住的第一天晚上正巧停电停水，比较难过，但服务还算不错，房间隔音效果不太好，住在17层上居然也能隔着窗户清晰的听到街上的车马声。
1,尝了尝新款，凑合吧
1,上星期六第一次入住，感觉不错，常往来于省港澳，香港的酒店也住了不少，悦来是我住过的性价比最高的，房间在香港酒店来说是算大，也很干净，交通也很便利，20分钟到旺角，逛街购物也很方便，吃的很多。其实在香港购物不一定非得到旺角、铜锣湾，一般的商铺在荃湾也很齐全，价钱比旺角等便宜，除非你想购买真正的名牌就到中环。出差旅游只求一张干净实惠的床，悦来就是不错的选择
1,总体感觉不错，但是携程的价格优势并不明显，与前台价只差三块钱。再有，该酒店的早餐品种和质量难符四星之名。
0,就是一般睡觉的地方，和如家差不多吧，还算干净，但住惯了大宾馆的人，住在这里还是有点别扭。
1,"惊喜,没想到不到100美金可以有这么好的酒店,地理位置\房间\服务\早餐都很好很好!"
0,地毯很赃床下的簧凸出睡得很不舒服隔音很差很吵市有段距不是很方便我得糟糕透了补充点评2007年7月2日：酒店的外很美很棒但去房以後大失所望什外差多本打算住二天後住一天就退房了
1,"非常感谢携程工号84392的客服人员,帮助妥善解决了由客人自己信用卡担保的失误,没有及时告知的事件.下次有机会会再次光临本宾馆,支持携程"
0,要求送达的时间是11:30，可是到了12:30还没送来，给商家打了电话取消订单，可是等我13:00吃完饭回来，发现餐扔到了角落，然后给商家打电话，商家一直拒接，这TM什么人啊，就你们这服务态度，知道的人还有谁会订你们家的餐，这服务太TM的差了。TM的狗屁这是
0,在我要求下没给我发票.酱油炒饭也没按要求做无味.酸菜鱼还撒了.相当的差
1,酒店很不错，大床房床挺大的，房间也挺大，各方面的设施都不错，卫生间里有浴缸和淋浴两个独立的空间，服务也很周到，入住第二天晚上还专门打电话来问对酒店有什么意见和建议。酒店一出门就栈桥，离五四广场稍有点远，打车大概十来二十块钱。总体来说真不错，下次到青岛的话还会选这家酒店。
1,由于是从上海转机回东京，所以又在这里住了一晚。不知道为什么，感觉房间好像比上回小了一些，由于是周末，被告知是特价放，但是不带早餐了。难道说周末的时候，酒店员工休息，为了减少工作负荷压力，就不给早餐了么？如果还是和平是一样的房间环境和单早的话，个人认为价格还是很已被接受的，毕竟上海市个大地方，啥都不便宜呢
0,榨菜太多了。红烧肉里有榨菜，还附赠塑料袋榨菜，太咸了。
0,缺点：房间比较老旧，电梯果然如网友评价非常慢，所谓2003新装修实际只是大扫除一下。网速也不快。出门打的不方便，旁边没有吃饭消费地方，要出去不少路。周边环境不好且人员素质很差。亲眼看见楼上飞下一矿泉水瓶，差点砸中前面一女孩头部。优点：早餐很不错，去周边主要商业区也不远。服务员态度尚可。
1,我们住的是标准客房优点：1、设施还算齐全2、地理位置不错缺点：1、隔音效果太差，另外一个房间洗澡、开水龙头的声音感觉就响在自己耳边一样，搞的我一个晚上睡眠都不太好2、被子感觉实在是硬，不舒服
0,肉夹馍没送来，告诉我十分钟内送到，可是二十分钟了还没到
1,地址写错了，快递小哥人特别好，没怪我，虽然食品有点冷了，但是快递小哥的服务不错，赞一个
0,疙瘩汤放鸡精太多了
1,"送餐简直是坐火箭来的,太快啦。送餐小哥很热情。非常满意"
1,瑞吉红塔是公司几个老客户的首选，房间设施是附近几家五星里最好的，办公家具非常舒服，卫生间装修布置也很讲究。
0,"这家酒店我一共住了3次,在这里不得不说说他的不好,因为位置离我要去的地方近,所以选择了这家酒店,但是,第一次住房间卫生太差,抱枕很脏,白床单上有一条很粗的毛发,我只好叫服务员重新打扫一遍.第二次住,房间的热水基本不能使用,水温温的,打到身上有点冷,而且第二次住早上起来发现的桌子上的面包被谁动过,想着不会有老鼠吧，于是将而包丢掉了．第三次住，房间跑出一只大老鼠，吓死我了．叫服务员来看，一直来不了，后面告诉我房间有个鼠洞，今天又开了（意思是以前这间房也经常有老鼠的），导致我几天没心情，想想之有在这家酒店还住了三次，环境可想而知有多差，有多少细菌．建议所有的人都不要去了．"
1,"环境很好,房间大但旧,服务还好,基本满意,下次可以再住."
1,"有点肥⋯⋯有点腻,味道还算可以吧"
0,牛肉的筋太多，味道还行，不过价格摆在这里，挺公道的了
0,等了快俩小时，告诉我把我的单给忘了，送餐速度太差
1,"晚上到的深圳机场，打的到酒店半个小时左右，120块的样子.酒店CHECKIN还算快.但是很奇怪,晚上睡觉的时候总有""的,的,的""的声音,是从窗户那里传来的,仔细检查了下，发现窗户是关的好好的,哪里来的声音也不知道.酒店的洗澡水很大很足,就算12点以后也还是那样,不错.就是CTRIP的预定有点问题，说提前7天预定可以拿到590的价格,我提前了10多天预定的，最后在出发前查了一下，就算提前一天也是同样的价格,感觉有点上当受骗的感觉,CTRIP现在也开始对客户耍手段了.我香港的是九龙万丽,幸亏我是自用万豪的网上预定,同样的行政楼层,CTRIP要比万豪贵100多HKD.看来，以后是要多多比较比较了,CTRIP也不一定会是我的首选."
0,1个小时才到，菜都不能吃了
0,"送餐不准时,说是12点18送到结果我多等了半个小时还是大了两遍催单电话的结果打电话去投诉说给我回电话就没信了送的餐除了饭还有点余温剩下的都凉了皮皮的没法吃"
1,腻了点，推荐鸡肉
0,什么玩意，清汤寡水的！
1,味道不错，刚好适合我的饭量，包装也很贴心。
0,一个半小时才送到，催单态度还不好！
0,这个煎饼也是醉了。。。
1,感谢以前住过游客的点评，感觉确实不错。比想象中的房间大。卫生干净。离地铁站非常近。酒店的服务也比较到位。酒店内的自助早餐在当地来说比较超值。对面的生记粥品也推荐下，味道不错的。
0,"配送能力有限,为什么不使用百度派送"
1,酒店的床比一般的香港酒店大，双人房的床都很大，枕头超多超舒服。酒店正好在金钟的正上方，逛街很方便，东西买了直接就丢回房间再出来超方便。最特别的是晚上逛街回房间又累又渴，桌子上放着泡好的香片茶，非常温馨！国内酒店的服务就缺乏这种细节，下次还要住这里。
0,鱼可以，豆腐这次好像没盐。主要是送餐太慢。要啊饿死了。
0,你家送餐员们来的再晚点么？态度能再差点么？？！
1,"单人间有一点点小，但基本够用。已经有宽带上网了，但网速偏慢。南面靠里的房间比较安静，西头北面的晚上会有车辆经过的声音传过来。早上6点多有""按摩""电话过来，^_^；不想被打扰的话拔掉电话插头吧补充点评2007年7月31日：信用卡都可以用了"
1,东西还可以但是送餐速度太慢了
0,根本无法送餐，订多早都没用，破店
1,"还好了!朋友建议入住的酒店,可以接受了,有机会会尝试其他酒店对比"
0,味道不错，就是送餐速度慢到了无法接受的地步
0,粥里吃出了小苍蝇！！！
1,味道不错！店家态度也好！支持！！！
1,快递小哥特别好。奶茶棒棒哒！
0,"肘子卷太油腻,可能个人不太适应这个肥肉,味道真贵还好"
0,三鲜的就是韭菜鸡蛋的，太坑爹
0,过了好久才想起来评价，记得离火车站超级近，不过方便的同时必然会觉得比较吵。韩日旅游团住这里的很多，前台服务冷淡。两个人住标准间，只给一张房卡，还很挑衅的看我。气的没心情。宾馆反馈2008年7月17日：酒店针对客人提出的问题，现已认真整改，希望每一位入住渤海明珠酒店的您都能高兴入住，满意而归。
1,味道真不错
0,"我在预定时要求房间一定要安静,但还是给了我一间靠马路的房间,并对我的要求挂断电话,我对这个四星的号称没有冬天的酒店很失望.同样是在携程订的武汉酒店,我只是要求楼层高一点,酒店没办法达到我的要求,携程主动联系我,和我解释,我心情很愉快的接受了.所以环境不是主要,服务才是王道啊!"
1,"1.房间设施布置不错,电视机尺寸小了些,点播电影节目还要收费。2.房间墙壁隔音效果不佳,相互影响。3.只有免费的接机服务,不送机,望改进。"
0,送到了已经凉了...
0,服务态度太差了，找不到地方还骂人，挂我电话。建议换一个靠谱点的小哥
0,房间地毯太脏，临近火车站十分吵闹，还好是双层玻璃。服务一般，酒店门口的TAXI讲是酒店的长期合作关系，每月要交费给酒店。从酒店到机场讲得是打表147元，到了后非要200元，可能被小宰30-40元。
0,"粥有一股蒜味,至于送餐的百度外卖，你们真的太差劲了。"
0,"不好吃，没有盐。建议增加甜酱,回头客会多一些，只能呵呵了"
1,"餐盒漏了,菜油洒了一袋子"
1,住在这里感觉很舒服心情很好，有什么问题都能得到及时地解决，不管是大堂副理还是服务员都是很专业的，服务水准一流。早餐很丰富，旋转餐厅能看到玄武湖。
1,总体很好，不过满百送的可乐呢？怎么没见到？
0,腐竹一股坏了的味道，更重要的是生菜里有毛毛虫，你马勒戈壁的商家，操你姥姥
1,非常好的酒店，服务员热情，酒店设施很新，住着舒服，配得上四星级。特别值得推荐的是餐饮很好，不管是堂食还是送餐，味道不错，价格也不贵。以后在去西安就住他家了。补充点评2008年8月10日：再写一点：性价比很高。携程的价格很有优势。
1,"五一节后因为商务活动入住了这家酒店.自我感觉还很不错.虽然不能和大城市的四星级酒店相比.但是这里的设施和服务和我在大城市入住的四星级酒店相比不相上下.酒店里的免费早餐品种也很丰富.我在大概的数了一下.有五十多个品种.非常满意.客房里的设施非常的干净和舒适．我住的是数字化客房，有电脑，免费宽带，速度很快，而且国内长途免费拨打。不错的酒店，性价比较高。总之,不错，不错."
1,"酒店工作人员有待培训,自己都不知道自己酒店在哪里,好容易找到了告诉我过了预订时间取消了.不过最后还是让我住了.房间有点旧,不过东西还是挺全的,楼道也是有点味道,但按三星标准来说也还过得去.位置不错,周围餐馆很多,银川的老字号也都是步行10分钟之内."
1,房间很好，位置离地铁站很近。服务也很好。价钱公道。大厅经理，副理都很好。
0,烤肠都没送！
0,韭菜没熟就送来了啊
0,送来的凉透透的了，两小时才来
1,青岛就一个香格里拉是协议的，没房的情况就住这一个酒店，感觉还算可以了．不过还有需要改善的地方了
0,10点下单，12点还不到，打电话催了5次，说是送丢了，最后下午1点送到的
0,真难吃！不是吹的，煎饼卷油条啊，豆腐脑还是凉的，绝对不会再爱了
1,我到宜宾来办事都是喜欢住这个宾馆的，房间比较宽敞，服务相当周到，酒店的餐饮方面是非常好的，在餐厅点菜吃饭是很享受的，或许有人会说这个宾馆离市区比较远，因为宜宾比较脏乱，我们都是特地选择这个宾馆以求得干净与清净。
1,"不错干净服务也不错可惜的是只有几层免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved."
0,我要的是鳕鱼的套餐，可是给我发错了，很不喜欢吃！
1,"交通很便利,到渔人码头和港澳码头都在步行的范围之内.CHECKIN和CHECKOUT的速度都很快,房间属于狭长型的,还算蛮大的,尤其喜欢那个宽敞的卫生间~~~"
0,忍住没给一星……少送了鸭脚，店家承诺下次补送。粉里有毛发，眉毛那么长的，特别影响心情……希望能注意，谢了。
0,等了1个多小时快饿晕了，大概不太差的都会觉得好吃，不过油条里面疙瘩实在有点多，南瓜羹很好，不会太甜
0,差评，11点14订餐，13点20饭才到，2个小时才把我的午饭送到，而且还是打了2次客服电话，1次投诉电话才给送来，要是不打电话都不知道几点能吃上午饭？
1,很方便，味道也很好～
0,"太屎了这小炒肉,淡的要死,全是肥肉"
0,竟让是冰凉的，呵呵，价钱涨了，东西倒是越来越次了
0,"KTV在25楼,整个晚上房间都在震根本就休息不好,上网居然还要接电话线拨号.这个酒店实在太差了"
1,看过不少点评，这是第一次在携程上自己做点评，因为以前基本上没有订过酒店或机票，算是初用者。有人说好，有人说不好，但我看到大家指出这家宾馆的硬件不错，所以就选了它。去之前还有点担心呢。它位于市中心，若按郑州的古城墙的范畴来看，应该是在城内，要知道以前的城都不像现在这么大的。不过，现在的二七广场成了主角了。小浪底宾馆大楼在一堆高楼之间，建筑蛮特别的，比较以高制胜的大厦而言，似乎看上去给人一点不够宏伟的感觉。但是，走近大堂，服务员的温婉明眸一下子让略显暗色的空间亮了不少，check-in很快，网络上预定的价格也很不错，虽然我们本来是想找那种从七八百降到三百左右的房间，事实证明这间宾馆本身要价不算很高（我们住的普通标间大堂标价488）。最让人兴奋的还是诺大的房间，它的空间是配得上四星，设施也很不错，我们预定了两个房间，连经常出差住过很多酒店有国际标准的老师都说它够水准，尽管还有一些需要加强的，但是对于四星来说，基本的东西都做到了，而且服务也好。晚上我打电话要转换插头，服务员都很快的送来了。不过，似乎房间里没有snackbar和免费水果送哦。呵呵
0,5月初入住这家酒店，只可以用2个字形容“糟糕”，是我见过的最差的5星级，晚上1楼的disco舞厅一直会营业到凌晨2：30，声音吵杂，还有重音鼓点让住在18楼的客人也无法入睡，不可想象低楼层的客人们怎么忍受这种5星级的待遇!早餐简陋，这个也是我第一次给住过的酒店点评，实在是住得太窝囊了！如果有0分得选项，我会毫不犹豫选0分
0,没有给蛋挞！！
1,"送餐超快,面不坨,味道好"
1,骑士送货非常快！很满意
0,饭菜都凉的，一个多小时才送来
1,"送餐太快了吧,飞一样的速度,给送餐员点个赞"
0,太太太太慢了！！！2个多小时，十点多下单，1点才到
0,"今天的实在不够恭维，盒子都烂了到处都是，你说还能吃吗？,送餐时间更是离谱过了送餐时间一小时.,等了快两个小时"
0,送餐的人说到了，压根没见到人，还冲我吼吼吼！
1,师傅人特别好！送货超认真
1,我虽然打分都挺高，但比以前差了，首先是床单不换了，再者早餐也比以前的差很多，基本上没有什么水果和蔬菜了，以前皮蛋瘦肉粥料很足，现在吃了一大碗也没有发现什么东东了。
1,"特别感谢,天这么冷…………"
0,实际里边没有订单里边的广味烤肠，请问把我的肠呢？
0,"酒店设施陈旧,由于是商务出行,需要使用宽带,换了三个房间宽带插座都没有信号,只能作罢,其中两个房间的电视也有问题,不知让人晚上干什么.早餐质量实在很差.差不多是我住过最差的四星酒店了."
1,名头特别响亮，不过设施可不怎么样，尤其是单人大床房，居然没有安静的房间。入住后只好更换为双人间。
1,第一次定披萨，送过来很快，辛苦快递小哥了，还是热的，披萨最好吃，那两份小吃估计还是在店里会好吃点
1,环境和服务都没的话说，不过暑期出行的结果就是到处人满为患，酒店的大堂都挤满CHECKIN的客人，不过前台的速度还是可以。让感觉不爽的是下午三点后才能入住，退房却是中午11点前，退房很方便，将房卡放在房间里拎着行李就可以走了，挺人性化的。房间很大，2大2小住着一点没有拥挤的感觉，比香港市内的房间大很多了。
1,"还好,很大一个"
0,送的太慢了，送餐员连路都不认识。
1,总台服务员态度不好，房间比想像的小，但比想像的要整洁爽利有骚扰电话，因为我是女客，所以接了之后没说话就挂断了，门下也有一堆小卡片塞进来建议睡觉的时候要关卫生间的门，不然一大早会被楼上楼下的水声吵醒补充点评2008年1月11日：因为团结湖店位置比较好，所以房源比较紧张，订的话需要提前几天
1,最近迷恋金桔柠檬茶啊！
0,一开始本来要预定凯悦的，后来助理搞错了，订了个君悦。简单评价以下。柜台服务态度还可以，就是房间特小。最不满意的就是宾馆的车队。一开始我预约了一台丰田皇冠，后来我要用车的时候，柜台告诉我皇冠车出去了，只有花冠，然后告诉我价格是450元，我只好订下了。过一会儿花冠车司机过来了，就说价格是550元，立马抬高价格，我觉得这不是钱的问题，而是宾馆的信用问题。中午时间，我要去吃饭，叫司机12：30过来接我，结果等到12：30，他没有出现。只能给君悦打电话了。最不可忍受的就是那个司机一直边打电话边开车，那天我用车用了5个多小时，其中3个小时以上，司机都是在打电话。如果入住君悦要用车的话，千万不要用君悦的车。素质极差。
0,饭送来都有点凉了
0,10点半定的1点半才送来，吃个饭等的时间太长了，定的面都坨了，打电话只是说给你问一下催一下但是再打过去的时候还是这样说，就是敷衍客户，根本都没给问，和想象的差远了
1,酒店没有CCTV的节目，很奇怪，又不是在国外
0,味道还可以，只是送过来有点干
1,好吃！终于让我吃上了！
0,送来时候都凉了......
1,成熟型酒店，房间、服务都还不错，商务房间，配液晶屏电脑，上网速度也很快。特别是没有一般经济型酒店的隔音差的问题。位置属于市中心，去各个地方都不远。不足：一出电梯，有一股怪味，是夏天潮气？好在房间里面没有。早餐地点太挤，品种一般。总的来讲，浙江饭店还不错，房间价格稍贵。如果便宜100元，就很有竞争力了。
1,师傅辛苦，很准时，点赞！
1,下次记得给我带肘子里的醋
0,少送了米饭，还拒不补送，投诉后才补送，可已经是很久之后了，店家态度极差！
0,农家小炒肉肉不要太少啊，都是辣椒
1,"房间干净,春节期间泳池水很清.客房服务生态度很好.但前台接待人员须提高素质.结帐后不能及时对信用卡担保进行解除."
0,唉，备注写上了不要芝士、不要沙拉酱！汉堡王还特么给弄了，单子上不是写了么！看了么！？不过最后赔偿了一个，辛苦了送餐师傅再取、送一趟！师傅人很好，猛猛哒！嘻嘻
0,差评，粥全撒了，而且还弄得卷饼没法拿
0,大堂是喧闹的，房间地毯是脏的，浴室淋浴龙头是坏的，毛巾是黄颜色的。补充点评2007年9月11日：虽然号称是5星级酒店，但是感觉其档次很低。很多欢场女子出入其中，让人又不安的感觉。
0,"就值5元的浴盐瓶要赔40元,这不是主要的,最主要的是质量差的东西能伤人,我打开没用力就破,我可不是什么大力士"
0,送餐者态度极其不好！！！！
0,"下次请让送餐员送到指定地点，每次都是我自己出去去拿,米饭好像是剩米饭。"
1,外观较旧，早餐一般，免费升级到豪华房，感觉还不错，热水很慢，要放很久才有。前台结账用的信用卡，不知为何至今收不到信用卡的付费信息，似有问题。
1,"房间不错,地理位置也很好.性价比也相当了.如果是来欣赏天目湖的话确实很好的选择,但是离我的工作地点远了点.迎宾员的服务相当好,但是checkin的前台服务员服务就很不怎么样了,从来不知道什么是笑,问她"
0,泰和楼房间还不错。单入住和退房手续时间太长。入住时先告诉我房间未整理好，但不能先办入住和放行李入房间（因急着有其他事情）。后来房间OK后还是用了40分钟才办好入住手续。
1,"送餐速度快,东西好吃"
0,"还不如直接到那里找个导游去订都比携程订的便宜,导游说十一他们能拿到300元的价格,携程给我的价格太高了"
1,对于有车族来说，的确比较方便。免费停车。环境绿化的确好，不论别墅周围，还是东方绿舟。客房内设施还算可以，家具以蓝花布点缀。备有睡衣。有免费小瓶水供应。淋浴热水器旁写着每人都要等1小时，实际用下来并非这么差，至少6月初的季节如此。早餐丰盛，比较满意。餐厅晚餐较贵，但也懒得跑远路寻找别处。建议：一定要租自行车，因为公园实在太大了。免费的1小时不够用。遗憾：体育馆、游泳馆是关着的，不知什么原因。安排入住的房间朝向差，看不到景观。
1,服务相当不错，还提供免费机场接送。早餐很丰盛，硬件稍显老。下次还会再住
0,"黑店,黑店,绝对黑店.黑店,黑店,绝对黑店.黑店,黑店,绝对黑店."
0,订餐这么久，第一次觉得送餐服务差到极点了，哎服了！
1,送餐非常快
0,"住过全国那么多星级酒店，这个酒店是我唯一一次提前退房的经验，一个字：差1。傍晚开始宽带不通，拨了几次电话，一直是以敷衍的口吻说在修了。。。难道从晚上7点修到凌晨12点好修不好吗？既然修不好为何不直接告知？耽误了入住客人的工作，也赔上了自己酒店的声誉2。早就预定的是大床房,办理入住的时候却告知满房，说是免费帮我升级到商务标准间，还强调第二天一大清早要我将行李整理好后放到总台等普通大床房，否则要加收房费差价。。。。我住了那么多酒店还是第一次遇到这种道理的，完全没有服务业“以客为尊”的经营理念3。一到了晚上，骚扰电话不断，还回绝不掉。。。差劲的管理4。说是商务标准间，家具老旧、床单毛巾等用品泛黄肮脏，房间也没什么食品可以消费的，简直比如家、锦江之星等商务酒店还差劲第二天一大请早马上办理退房，这家酒店不但耽误了我出差的工作（无法上网），也破坏了我出差的心情（态度敷衍），还是住回原来常住的八宝酒店，虽然装修也是很一般，至少吸引我常入住的原因是：服务态度很亲切"
0,房间残旧，天花发霉，卫生间马桶冲洗不干净。没有窗户，排气不好。以后不用钱都不去哪里住了
0,特别难吃，还特别慢，还很贵，以后连外卖都不想点啦，建议不要再买了
0,好几次十点半定餐，都是一点送到、速度太慢、差评！耽误事、
0,"我明确写出只有鱼豆腐那份不要米线,结果另外一份鸡肉的也没有给我放米线进去"
1,送餐好慢好慢好慢
0,服务态度不好
1,距离火车站非常近，走路5分钟就能到，在市中心，去哪个地方，交通都比较方便。入住比较晚，晚上10点钟左右，想订餐被告知下班了，想到宾馆小卖部买点方便面，没想到也关门，这一点不太方便。房间还行。
1,很喜欢，一周已经喝了四次了。最爱手榨柠檬绿
1,很好吃，就是泡菜太咸
0,味道很好，就是送餐太慢了。
1,帮同事订过很多次，酒店位置很好，很方便。房间也不错。
1,"鸡翅很好吃,速度一般,但是送过来还是热的,好评一发"
0,味道还可以，速度真是惊人，送了快2个小时
0,第一次入住也是最后一次入住！理由有4：1.携程网上自助早餐价格为20元，实际收取38元，酒店解释是网上价格没有更新。2.隔音效果极差，酒店5楼为KTV，我住在10楼，晚上能听得见唱歌声；3.厕所差，第一个房间因为厕所堵住换另一个房间，结果仍然是坏的，工程师修到近12点，才弄好，实在不敢想像这种酒店会出这种事情；4.服务态度差，给人一种冰冷的感觉。总之，这是我感觉最差的酒店！
1,酒店大堂比较气派，房间风景也不错，服务也不错。但因为临近中秋节，几乎连行李生都会说“要不要买月饼呀，如果买，一定要找我呀”，我们几出几进，每次基本上都会是这样的问候语，实在有些怪。再就是在酒店打车很不方便，因为在半岛，如果没有人打车进来，就没法叫车去出，特别是下午五六点的时候。
1,好吃，速度也很快！分量刚好
0,盐是不要钱吗！！！！！一份餐送两次，也是醉了！
1,交通方便，餐厅饭菜不错，只是较小，忙时要预定。价格合理，下次还住这里！补充点评2008年4月11日：刷卡时国内卡刷不出来，到是国外的卡刷出来了。奇怪！
